id,site,transect,code,length,comment,sppR.comp,real.date,comm.date,season,surveyor
2072,SC,SC4,PHE,20,,1,2010-06-02,2010-06-03,summer,TD
2073,SC,SC4,SEM,9,,1,2010-06-02,2010-06-03,summer,TD
2074,SC,SC4,SEM,12,,1,2010-06-02,2010-06-03,summer,TD
2075,SC,SC4,SCR,20,copper RF,1,2010-06-02,2010-06-03,summer,TD
2076,SC,SC5,JZO,9,,1,2010-06-02,2010-06-03,summer,TD
2077,SC,SC5,MKE,3,,1,2010-06-02,2010-06-03,summer,TD
2078,SC,SC5,Hen,4,,1,2010-06-02,2010-06-03,summer,TD
2079,SC,SC5,Hen,6,,1,2010-06-02,2010-06-03,summer,TD
2080,SC,SC5,Hen,5,,1,2010-06-02,2010-06-03,summer,TD
2081,SC,SC5,Her,1,,1,2010-06-02,2010-06-03,summer,TD
2082,SC,SC5,Her,1,,1,2010-06-02,2010-06-03,summer,TD
2083,SC,SC5,Her,1,,1,2010-06-02,2010-06-03,summer,TD
2084,SC,SC5,GHE,4,geitodoris heathi?,1,2010-06-02,2010-06-03,summer,TD
2085,SC,SC6,CLU,3,,1,2010-06-02,2010-06-03,summer,TD
2086,SC,SC6,CLU,5,,1,2010-06-02,2010-06-03,summer,TD
2087,SC,SC6,CLU,3,,1,2010-06-02,2010-06-03,summer,TD
2088,SC,SC6,SFL,32,yellowtail RF,1,2010-06-02,2010-06-03,summer,TD
2089,SC,SC6,MKE,4,,1,2010-06-02,2010-06-03,summer,TD
2090,SC,SC6,OEL,45,ling,1,2010-06-02,2010-06-03,summer,TD
2091,SC,SC6,EQU,7,,1,2010-06-02,2010-06-03,summer,TD
2092,SC,SC7,SFR,12,,1,2010-06-02,2010-06-03,summer,TD
2093,SC,SC7,SFR,6,,1,2010-06-02,2010-06-03,summer,TD
2094,SC,SC7,Hen,6,,1,2010-06-02,2010-06-03,summer,TD
2095,SC,SC7,Hen,5,,1,2010-06-02,2010-06-03,summer,TD
2096,SC,SC7,Hen,7,,1,2010-06-02,2010-06-03,summer,TD
2097,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2098,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2099,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2100,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2101,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2102,SC,SC7,Chl,4,,1,2010-06-02,2010-06-03,summer,TD
2103,SC,SC7,Pho,6,pholis - gunnel,1,2010-06-02,2010-06-03,summer,TD
2104,SC,SC7,JZO,5,,1,2010-06-02,2010-06-03,summer,TD
2105,SC,SC8,Hen,6,,1,2010-06-02,2010-06-03,summer,TD
2106,SC,SC8,Hen,4,,1,2010-06-02,2010-06-03,summer,TD
2107,SC,SC8,Hen,4,,1,2010-06-02,2010-06-03,summer,TD
2108,SC,SC8,JZO,7,,1,2010-06-02,2010-06-03,summer,TD
2109,SC,SC8,JZO,8,,1,2010-06-02,2010-06-03,summer,TD
2110,SC,SC8,JZO,5,,1,2010-06-02,2010-06-03,summer,TD
2111,SC,SC8,OGR,4,,1,2010-06-02,2010-06-03,summer,TD
2112,SC,SC8,OGR,3,,1,2010-06-02,2010-06-03,summer,TD
2113,SC,SC8,OGR,3,,1,2010-06-02,2010-06-03,summer,TD
2114,SC,SC8,HDE,17,greenling,1,2010-06-02,2010-06-03,summer,TD
2115,SC,SC8,DIM,17,,1,2010-06-02,2010-06-03,summer,TD
2116,SC,SC8,MKE,5,,1,2010-06-02,2010-06-03,summer,TD
2117,SC,SC8,CDE,20,Chirolophis decoratus - decorated warbonnet,1,2010-06-02,2010-06-03,summer,TD
2118,ON,ON0,SFR,16,,1,2010-08-30,2010-08-30,fall,BMC
2119,ON,ON0,SFR,13,,1,2010-08-30,2010-08-30,fall,BMC
2120,ON,ON0,PCA,35,,1,2010-08-30,2010-08-30,fall,BMC
2121,ON,ON0,PCA,40,,1,2010-08-30,2010-08-30,fall,BMC
2122,ON,ON0,PCA,30,,1,2010-08-30,2010-08-30,fall,BMC
2123,ON,ON0,PCA,25,,1,2010-08-30,2010-08-30,fall,BMC
2124,ON,ON0,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2125,ON,ON0,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2126,ON,ON0,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2127,ON,ON0,RNI,7,,1,2010-08-30,2010-08-30,fall,BMC
2128,ON,ON0,CLU,1,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2129,ON,ON1,SFR,7,,1,2010-08-30,2010-08-30,fall,BMC
2130,ON,ON1,SFR,9,,1,2010-08-30,2010-08-30,fall,BMC
2131,ON,ON1,SFR,12,,1,2010-08-30,2010-08-30,fall,BMC
2132,ON,ON1,SFR,14,,1,2010-08-30,2010-08-30,fall,BMC
2133,ON,ON1,SFR,15,,1,2010-08-30,2010-08-30,fall,BMC
2134,ON,ON1,SDR,7,,1,2010-08-30,2010-08-30,fall,BMC
2135,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2136,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2137,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2138,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2139,ON,ON1,Nuc,3,,1,2010-08-30,2010-08-30,fall,BMC
2140,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2141,ON,ON1,Nuc,6,,1,2010-08-30,2010-08-30,fall,BMC
2142,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2143,ON,ON1,Nuc,6,,1,2010-08-30,2010-08-30,fall,BMC
2144,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2145,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2146,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2147,ON,ON1,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2148,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2149,ON,ON1,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2150,ON,ON1,ETR,40,,1,2010-08-30,2010-08-30,fall,BMC
2151,ON,ON1,CLU,3,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2152,ON,ON1,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2153,ON,ON1,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2154,ON,ON1,JZO,3,,1,2010-08-30,2010-08-30,fall,BMC
2155,ON,ON1,CST,17,,1,2010-08-30,2010-08-30,fall,BMC
2156,ON,ON1,SAC,2,,1,2010-08-30,2010-08-30,fall,BMC
2157,ON,ON1,CFO,8,,1,2010-08-30,2010-08-30,fall,BMC
2158,ON,ON1,PCA,40,,1,2010-08-30,2010-08-30,fall,BMC
2159,ON,ON2,SFR,7,,1,2010-08-30,2010-08-30,fall,BMC
2160,ON,ON2,SFR,8,,1,2010-08-30,2010-08-30,fall,BMC
2161,ON,ON2,SFR,14,,1,2010-08-30,2010-08-30,fall,BMC
2162,ON,ON2,SFR,4,,1,2010-08-30,2010-08-30,fall,BMC
2163,ON,ON2,SFR,3,,1,2010-08-30,2010-08-30,fall,BMC
2164,ON,ON2,SFR,8,,1,2010-08-30,2010-08-30,fall,BMC
2165,ON,ON2,SFR,14,,1,2010-08-30,2010-08-30,fall,BMC
2166,ON,ON2,SDR,5,,1,2010-08-30,2010-08-30,fall,BMC
2167,ON,ON2,JZO,9,,1,2010-08-30,2010-08-30,fall,BMC
2168,ON,ON2,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2169,ON,ON2,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2170,ON,ON2,PHE,20,,1,2010-08-30,2010-08-30,fall,BMC
2171,ON,ON2,Nuc,2,,1,2010-08-30,2010-08-30,fall,BMC
2172,ON,ON2,Nuc,4,,1,2010-08-30,2010-08-30,fall,BMC
2173,ON,ON2,CST,17,,1,2010-08-30,2010-08-30,fall,BMC
2174,ON,ON2,CFO,4,,1,2010-08-30,2010-08-30,fall,BMC
2175,ON,ON2,CFO,3,,1,2010-08-30,2010-08-30,fall,BMC
2176,ON,ON2,CFO,6,,1,2010-08-30,2010-08-30,fall,BMC
2177,ON,ON2,CFO,4,,1,2010-08-30,2010-08-30,fall,BMC
2178,ON,ON2,Hen,4,,1,2010-08-30,2010-08-30,fall,BMC
2179,ON,ON2,SAC,2,,1,2010-08-30,2010-08-30,fall,BMC
2180,ON,ON2,CLU,2,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2181,ON,ON2,CLU,2,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2182,ON,ON2,CLU,3,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2183,ON,ON2,RNI,7,,1,2010-08-30,2010-08-30,fall,BMC
2184,ON,ON2,RNI,10,,1,2010-08-30,2010-08-30,fall,BMC
2185,ON,ON2,PCA,45,,1,2010-08-30,2010-08-30,fall,BMC
2186,ON,ON3,SFR,6,,1,2010-08-30,2010-08-30,fall,BMC
2187,ON,ON3,SFR,10,,1,2010-08-30,2010-08-30,fall,BMC
2188,ON,ON3,SFR,10,,1,2010-08-30,2010-08-30,fall,BMC
2189,ON,ON3,SFR,7,,1,2010-08-30,2010-08-30,fall,BMC
2190,ON,ON3,SFR,8,,1,2010-08-30,2010-08-30,fall,BMC
2191,ON,ON3,SFR,16,,1,2010-08-30,2010-08-30,fall,BMC
2192,ON,ON3,SFR,7,,1,2010-08-30,2010-08-30,fall,BMC
2193,ON,ON3,SFR,7,,1,2010-08-30,2010-08-30,fall,BMC
2194,ON,ON3,JZO,7,,1,2010-08-30,2010-08-30,fall,BMC
2195,ON,ON3,JZO,5,,1,2010-08-30,2010-08-30,fall,BMC
2196,ON,ON3,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2197,ON,ON3,PPA,4,,1,2010-08-30,2010-08-30,fall,BMC
2198,ON,ON3,Nuc,5,,1,2010-08-30,2010-08-30,fall,BMC
2199,ON,ON3,Nuc,6,,1,2010-08-30,2010-08-30,fall,BMC
2200,ON,ON3,CLU,2,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2201,ON,ON3,LMA,6,,1,2010-08-30,2010-08-30,fall,BMC
2202,ON,ON4,CLU,4,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2203,ON,ON4,CLU,3,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2204,ON,ON4,CLU,2,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2205,ON,ON4,CLU,3,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2206,ON,ON4,CLU,2,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2207,ON,ON4,CLU,4,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2208,ON,ON4,JZO,7,,1,2010-08-30,2010-08-30,fall,BMC
2209,ON,ON4,JZO,4,,1,2010-08-30,2010-08-30,fall,BMC
2210,ON,ON4,HCR,4,,1,2010-08-30,2010-08-30,fall,BMC
2211,ON,ON4,HCR,2,,1,2010-08-30,2010-08-30,fall,BMC
2212,ON,ON4,FOR,7,,1,2010-08-30,2010-08-30,fall,BMC
2213,ON,ON4,FOR,2,,1,2010-08-30,2010-08-30,fall,BMC
2214,ON,ON4,Hen,18,,1,2010-08-30,2010-08-30,fall,BMC
2215,ON,ON4,Hen,12,,1,2010-08-30,2010-08-30,fall,BMC
2216,ON,ON4,SCR,20,,1,2010-08-30,2010-08-30,fall,BMC
2217,ON,ON4,SCR,25,,1,2010-08-30,2010-08-30,fall,BMC
2218,ON,ON4,CFO,7,,1,2010-08-30,2010-08-30,fall,BMC
2219,ON,ON4,HDE,25,,1,2010-08-30,2010-08-30,fall,BMC
2220,ON,ON5,JZO,0.01,,1,2010-08-30,2010-08-30,fall,BMC
2221,ON,ON5,JZO,0.01,,1,2010-08-30,2010-08-30,fall,BMC
2222,ON,ON5,JZO,0.01,,1,2010-08-30,2010-08-30,fall,BMC
2223,ON,ON5,JZO,7,,1,2010-08-30,2010-08-30,fall,RE
2224,ON,ON5,FOR,5,,1,2010-08-30,2010-08-30,fall,RE
2225,ON,ON5,CFO,0.01,,1,2010-08-30,2010-08-30,fall,BMC
2226,ON,ON5,PCA,42,,1,2010-08-30,2010-08-30,fall,RE
2227,ON,ON5,PCA,40,,1,2010-08-30,2010-08-30,fall,RE
2228,ON,ON5,PCA,36,,1,2010-08-30,2010-08-30,fall,RE
2229,ON,ON5,CLU,0.01,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2230,ON,ON5,CLU,0.01,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2231,ON,ON5,CLU,0.01,or other dorid,1,2010-08-30,2010-08-30,fall,BMC
2232,ON,ON5,SCR,28,,1,2010-08-30,2010-08-30,fall,RE
2233,ON,ON5,SCR,30,,1,2010-08-30,2010-08-30,fall,RE
2234,ON,ON5,Nuc,5,,1,2010-08-30,2010-08-30,fall,RE
2235,ON,ON5,FVE,2,,1,2010-08-30,2010-08-30,fall,RE
2236,ON,ON5,Aca,2,,1,2010-08-30,2010-08-30,fall,RE
2237,ON,ON5,Aca,3,,1,2010-08-30,2010-08-30,fall,RE
2238,ON,ON5,HDE,15,,1,2010-08-30,2010-08-30,fall,RE
2239,PG,PG1,HCR,2,,1,2010-08-31,2010-08-30,fall,BMC
2240,PG,PG1,HCR,2,,1,2010-08-31,2010-08-30,fall,BMC
2241,PG,PG1,HCR,1,,1,2010-08-31,2010-08-30,fall,BMC
2242,PG,PG1,HCR,2,,1,2010-08-31,2010-08-30,fall,BMC
2243,PG,PG1,HCR,3,,1,2010-08-31,2010-08-30,fall,BMC
2244,PG,PG1,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2245,PG,PG1,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2246,PG,PG1,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2247,PG,PG1,JZO,2,,1,2010-08-31,2010-08-30,fall,BMC
2248,PG,PG1,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2249,PG,PG1,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2250,PG,PG1,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2251,PG,PG1,JZO,6,,1,2010-08-31,2010-08-30,fall,BMC
2252,PG,PG1,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2253,PG,PG1,SAC,4,,1,2010-08-31,2010-08-30,fall,BMC
2254,PG,PG1,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2255,PG,PG1,Hen,20,,1,2010-08-31,2010-08-30,fall,BMC
2256,PG,PG1,PCA,40,,1,2010-08-31,2010-08-30,fall,BMC
2257,PG,PG1,CLU,2,,1,2010-08-31,2010-08-30,fall,BMC
2258,PG,PG2,SFR,15,,1,2010-08-31,2010-08-30,fall,BMC
2259,PG,PG2,SFR,15,,1,2010-08-31,2010-08-30,fall,BMC
2260,PG,PG2,SFR,17,,1,2010-08-31,2010-08-30,fall,BMC
2261,PG,PG2,SFR,15,,1,2010-08-31,2010-08-30,fall,BMC
2262,PG,PG2,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2263,PG,PG2,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2264,PG,PG2,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2265,PG,PG2,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2266,PG,PG2,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2267,PG,PG2,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2268,PG,PG2,CLU,4,,1,2010-08-31,2010-08-30,fall,BMC
2269,PG,PG2,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2270,PG,PG2,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2271,PG,PG2,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2272,PG,PG3,SFR,14,,1,2010-08-31,2010-08-30,fall,BMC
2273,PG,PG3,SFR,15,,1,2010-08-31,2010-08-30,fall,BMC
2274,PG,PG3,PHE,60,,1,2010-08-31,2010-08-30,fall,BMC
2275,PG,PG3,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2276,PG,PG3,SAC,3,,1,2010-08-31,2010-08-30,fall,BMC
2277,PG,PG3,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2278,PG,PG3,SAC,1,,1,2010-08-31,2010-08-30,fall,BMC
2279,PG,PG3,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2280,PG,PG3,Hen,14,,1,2010-08-31,2010-08-30,fall,BMC
2281,PG,PG3,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2282,PG,PG3,Hen,14,,1,2010-08-31,2010-08-30,fall,BMC
2283,PG,PG3,CST,8,,1,2010-08-31,2010-08-30,fall,BMC
2284,PG,PG3,CST,14,,1,2010-08-31,2010-08-30,fall,BMC
2285,PG,PG3,CST,15,,1,2010-08-31,2010-08-30,fall,BMC
2286,PG,PG3,CLU,4,,1,2010-08-31,2010-08-30,fall,BMC
2287,PG,PG3,CLU,4,,1,2010-08-31,2010-08-30,fall,BMC
2288,PG,PG3,JZO,3,,1,2010-08-31,2010-08-30,fall,BMC
2289,PG,PG3,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2290,PG,PG3,JZO,6,,1,2010-08-31,2010-08-30,fall,BMC
2291,PG,PG3,JZO,6,,1,2010-08-31,2010-08-30,fall,BMC
2292,PG,PG3,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2293,PG,PG3,LMA,5,,1,2010-08-31,2010-08-30,fall,BMC
2294,PG,PG3,TCA,9,,1,2010-08-31,2010-08-30,fall,BMC
2295,PG,PG4,SFR,13,,1,2010-08-31,2010-08-30,fall,BMC
2296,PG,PG4,SFR,17,,1,2010-08-31,2010-08-30,fall,BMC
2297,PG,PG4,Hen,16,,1,2010-08-31,2010-08-30,fall,BMC
2298,PG,PG4,SAC,3,,1,2010-08-31,2010-08-30,fall,BMC
2299,PG,PG4,SAC,3,,1,2010-08-31,2010-08-30,fall,BMC
2300,PG,PG4,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2301,PG,PG4,HCR,2,,1,2010-08-31,2010-08-30,fall,BMC
2302,PG,PG4,JZO,3,,1,2010-08-31,2010-08-30,fall,BMC
2303,PG,PG4,JZO,8,,1,2010-08-31,2010-08-30,fall,BMC
2304,PG,PG4,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2305,PG,PG4,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2306,PG,PG4,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2307,PG,PG4,PHE,44,,1,2010-08-31,2010-08-30,fall,BMC
2308,PG,PG5,SFR,14,,1,2010-08-31,2010-08-30,fall,BMC
2309,PG,PG5,SFR,7,,1,2010-08-31,2010-08-30,fall,BMC
2310,PG,PG5,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2311,PG,PG5,Hen,8,,1,2010-08-31,2010-08-30,fall,BMC
2312,PG,PG5,Hen,14,,1,2010-08-31,2010-08-30,fall,BMC
2313,PG,PG5,SCR,25,,1,2010-08-31,2010-08-30,fall,BMC
2314,PG,PG5,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2315,PG,PG5,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2316,PG,PG5,SAC,2,,1,2010-08-31,2010-08-30,fall,BMC
2317,PG,PG5,CLU,3,,1,2010-08-31,2010-08-30,fall,BMC
2318,PG,PG6,SFR,10,,1,2010-08-31,2010-08-30,fall,BMC
2319,PG,PG6,SFR,8,,1,2010-08-31,2010-08-30,fall,BMC
2320,PG,PG6,CLU,5,,1,2010-08-31,2010-08-30,fall,BMC
2321,PG,PG6,CLU,3,,1,2010-08-31,2010-08-30,fall,BMC
2322,PG,PG6,CLU,4,,1,2010-08-31,2010-08-30,fall,BMC
2323,PG,PG6,CLU,3,,1,2010-08-31,2010-08-30,fall,BMC
2324,PG,PG6,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2325,PG,PG6,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2326,PG,PG6,CFO,8,,1,2010-08-31,2010-08-30,fall,BMC
2327,PG,PG6,Nuc,2,,1,2010-08-31,2010-08-30,fall,BMC
2328,PG,PG6,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2329,PG,PG6,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2330,SC,SC1,DDI,5,,1,2010-08-31,2010-08-30,fall,BMC
2331,SC,SC1,LMA,2,,1,2010-08-31,2010-08-30,fall,BMC
2332,SC,SC1,LMA,2,,1,2010-08-31,2010-08-30,fall,BMC
2333,SC,SC1,LMA,3,,1,2010-08-31,2010-08-30,fall,BMC
2334,SC,SC1,JZO,6,,1,2010-08-31,2010-08-30,fall,BMC
2335,SC,SC1,JZO,8,,1,2010-08-31,2010-08-30,fall,RE
2336,SC,SC1,JZO,5,,1,2010-08-31,2010-08-30,fall,RE
2337,SC,SC1,Hen,16,,1,2010-08-31,2010-08-30,fall,BMC
2338,SC,SC1,Hen,14,,1,2010-08-31,2010-08-30,fall,BMC
2339,SC,SC4,SST,28,,1,2010-08-31,2010-08-30,fall,BMC
2340,SC,SC4,CLU,5,,1,2010-08-31,2010-08-30,fall,BMC
2341,SC,SC4,CFO,6,,1,2010-08-31,2010-08-30,fall,BMC
2342,SC,SC4,CFO,6,,1,2010-08-31,2010-08-30,fall,BMC
2343,SC,SC4,CFO,6,,1,2010-08-31,2010-08-30,fall,BMC
2344,SC,SC4,JZO,6,,1,2010-08-31,2010-08-30,fall,BMC
2345,SC,SC4,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2346,SC,SC4,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2347,SC,SC4,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2348,SC,SC4,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2349,SC,SC4,SCR,30,,1,2010-08-31,2010-08-30,fall,RE
2350,SC,SC4,JZO,10,,1,2010-08-31,2010-08-30,fall,RE
2351,SC,SC4,Hen,10,,1,2010-08-31,2010-08-30,fall,RE
2352,SC,SC4,PCA,40,,1,2010-08-31,2010-08-30,fall,RE
2353,SC,SC4,Hen,18,,1,2010-08-31,2010-08-30,fall,RE
2354,SC,SC4,Hen,12,,1,2010-08-31,2010-08-30,fall,RE
2355,SC,SC5,Hen,8,,1,2010-08-31,2010-08-30,fall,BMC
2356,SC,SC5,Hen,10,,1,2010-08-31,2010-08-30,fall,BMC
2357,SC,SC5,CST,22,,1,2010-08-31,2010-08-30,fall,BMC
2358,SC,SC5,HDE,25,yellow,1,2010-08-31,2010-08-30,fall,RE
2359,SC,SC5,PHE,40,,1,2010-08-31,2010-08-30,fall,RE
2360,SC,SC5,JZO,5,,1,2010-08-31,2010-08-30,fall,RE
2361,SC,SC6,Hen,8,,1,2010-08-31,2010-08-30,fall,BMC
2362,SC,SC6,Hen,8,,1,2010-08-31,2010-08-30,fall,BMC
2363,SC,SC6,PCA,20,,1,2010-08-31,2010-08-30,fall,BMC
2364,SC,SC6,SEM,10,,1,2010-08-31,2010-08-30,fall,BMC
2365,SC,SC6,SEM,10,,1,2010-08-31,2010-08-30,fall,BMC
2366,SC,SC6,SEM,7,,1,2010-08-31,2010-08-30,fall,BMC
2367,SC,SC6,SEM,10,,1,2010-08-31,2010-08-30,fall,BMC
2368,SC,SC6,SMA,10,,1,2010-08-31,2010-08-30,fall,BMC
2369,SC,SC6,SCR,15,,1,2010-08-31,2010-08-30,fall,BMC
2370,SC,SC6,SME,20,,1,2010-08-31,2010-08-30,fall,BMC
2371,SC,SC6,CLU,3,,1,2010-08-31,2010-08-30,fall,BMC
2372,SC,SC6,CLU,2,,1,2010-08-31,2010-08-30,fall,BMC
2373,SC,SC6,CLU,2,,1,2010-08-31,2010-08-30,fall,BMC
2374,SC,SC6,CLU,4,,1,2010-08-31,2010-08-30,fall,BMC
2375,SC,SC6,CLU,3,,1,2010-08-31,2010-08-30,fall,BMC
2376,SC,SC6,DDI,7,,1,2010-08-31,2010-08-30,fall,BMC
2377,SC,SC6,DDI,5,,1,2010-08-31,2010-08-30,fall,BMC
2378,SC,SC6,OEL,45,,1,2010-08-31,2010-08-30,fall,RE
2379,SC,SC6,SCR,35,,1,2010-08-31,2010-08-30,fall,RE
2380,SC,SC6,CLU,2,,1,2010-08-31,2010-08-30,fall,RE
2381,SC,SC6,CLU,2,,1,2010-08-31,2010-08-30,fall,RE
2382,SC,SC6,SEM,5,,1,2010-08-31,2010-08-30,fall,RE
2383,SC,SC6,SEM,5,,1,2010-08-31,2010-08-30,fall,RE
2384,SC,SC6,HDE,25,blue,1,2010-08-31,2010-08-30,fall,RE
2385,SC,SC6,CST,15,,1,2010-08-31,2010-08-30,fall,RE
2386,SC,SC6,JZO,5,,1,2010-08-31,2010-08-30,fall,RE
2387,SC,SC6,JZO,4,,1,2010-08-31,2010-08-30,fall,RE
2388,SC,SC6,CFO,12,,1,2010-08-31,2010-08-30,fall,RE
2389,SC,SC6,Hen,8,,1,2010-08-31,2010-08-30,fall,RE
2390,SC,SC7,FOR,11,,1,2010-08-31,2010-08-30,fall,BMC
2391,SC,SC7,FOR,2,,1,2010-08-31,2010-08-30,fall,BMC
2392,SC,SC7,PCA,37,,1,2010-08-31,2010-08-30,fall,BMC
2393,SC,SC7,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2394,SC,SC7,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2395,SC,SC7,JZO,5,,1,2010-08-31,2010-08-30,fall,BMC
2396,SC,SC7,JZO,4,,1,2010-08-31,2010-08-30,fall,BMC
2397,SC,SC7,SAC,1,,1,2010-08-31,2010-08-30,fall,BMC
2398,SC,SC7,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2399,SC,SC7,Hen,12,,1,2010-08-31,2010-08-30,fall,BMC
2400,SC,SC7,PCA,35,,1,2010-08-31,2010-08-30,fall,RE
2401,SC,SC7,SAC,1,,1,2010-08-31,2010-08-30,fall,RE
2402,SC,SC8,JZO,5,,1,2010-08-30,2010-08-30,fall,BMC
2403,SC,SC8,JZO,10,,1,2010-08-30,2010-08-30,fall,BMC
2404,SC,SC8,JZO,6,,1,2010-08-30,2010-08-30,fall,BMC
2405,SC,SC8,JZO,5,,1,2010-08-30,2010-08-30,fall,BMC
2406,SC,SC8,Hen,12,,1,2010-08-30,2010-08-30,fall,BMC
2407,SC,SC8,SAC,5,,1,2010-08-30,2010-08-30,fall,BMC
2408,SC,SC8,SAC,3,,1,2010-08-30,2010-08-30,fall,BMC
2409,SC,SC8,SCR,25,,1,2010-08-30,2010-08-30,fall,BMC
2410,SC,SC8,SCR,25,,1,2010-08-30,2010-08-30,fall,BMC
2411,SC,SC8,CFO,6,,1,2010-08-30,2010-08-30,fall,BMC
2412,SC,SC8,OPI,14,painted greenling,1,2010-08-30,2010-08-30,fall,BMC
2413,PG,PG1,AHA,5,,1,2010-12-04,2010-12-01,winter,WG
2414,PG,PG1,JZO,5,,1,2010-12-04,2010-12-01,winter,WG
2415,PG,PG1,JZO,6,,1,2010-12-04,2010-12-01,winter,WG
2416,PG,PG1,JZO,8,,1,2010-12-04,2010-12-01,winter,WG
2417,PG,PG1,JZO,4,,1,2010-12-04,2010-12-01,winter,RE
2418,PG,PG1,JZO,4,,1,2010-12-04,2010-12-01,winter,RE
