"","quad","site","real.date","comm.date","month","urch","chit","treat","BASP","CCAP","EALM","RFSP","OPCA","RBSP","AGFI","BFSP","DICL","Cris","HEPA","PHPA","BRUP","HBCO","SPS1","SPS3","SPS8","SPS9","SPS10","SPOT","MSP1","SYSP","SCUN","BRSH","EUBI","DELI","HYSP","EPSC","BAEL","MEFA.t","GERU","DOCO","DOFE","TUBE","PSOC","VECO","BACR","PSCH","TETR","CHHA","POMA","META","PYST","PEAN","CLHU","DICA","TCM3","DITR","EUPU","SYPA","APPO","APSO","TCM2","TCOT","BOVI","Chel","Core","CNFI","HAIG","Stye","ASPA","TSV1","TSV2","TSOT","INOT","OTHE","SHEL","FUZZ","RUBB"
"708","SC5_50","SC","30-Aug-10",40420,1009,"u_con","c_rem","u_con.c_rem",0.00049249,0.010588525,0.078798326,0,0,0.06919478,0.019945826,0,0.004924895,0,0,0,0.000246245,0.187146023,0,0,0,0,0,0.004924895,0,0,0,0.014774686,0,0,0,0,0.019945826,0,0,0,0,0.010096035,0,0,0,0,0.010096035,0,0,0.128539769,0.098990396,0,0,0.162767791,0.000246245,0,0,0,0,0.000246245,0,0,0,0,0,0,0,0,0,0,0,0,0.009849791,0,0.004924895,0.162521546,0
"709","SC6_14","SC","30-Aug-10",40420,1009,"u_rem","c_con","u_rem.c_con",0.01882796,0.076017887,0.348317251,0,0,0.037655919,0.287126383,0,0.023534949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01412097,0.084961167,0.014356319,0,0,0,0,0,0,0,0,0,0.005413038,0,0,0,0.000235349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089432808,0
"710","SC6_18","SC","30-Aug-10",40420,1009,"u_rem","c_rem","u_rem.c_rem",0.004910385,0.054996317,0.251166217,0,0,0.10802848,0,0,0.005155905,0,0,0.004910385,0,0,0,0,0,0,0,0.029462313,0,0,0.07439234,0.06432605,0.274981586,0,0,0,0.000245519,0,0,0,0,0.000982077,0.012275964,0.004910385,0,0.004910385,0.000245519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491039,0,0,0,0,0,0,0,0,0.004910385,0,0,0.098698748,0
"711","SC6_21","SC","30-Aug-10",40420,1009,"u_rem","c_rem","u_rem.c_rem",0.021155067,0.056695579,0.287708906,0,0,0.008462027,0,0,0.063676751,0,0,0,0.004231013,0.01269304,0,0,0,0,0,0.008462027,0,0,0.050983711,0.043579437,0.26655384,0,0,0,0.013539243,0,0,0,0,0.016924053,0.018404908,0,0,0.029617093,0.016924053,0,0.016924053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004231013,0.059234187,0
"712","SC6_33","SC","30-Aug-10",40420,1009,"u_rem","c_con","u_rem.c_con",0,0.075061125,0.112469438,0,0,0.049144254,0.234718826,0,0.015158924,0,0,0,0.004889976,0,0,0,0,0,0,0,0,0,0.005134474,0.015403423,0.025183374,0,0.005134474,0,0,0,0,0,0,0.000977995,0.000244499,0.004889976,0,0.000977995,0.015403423,0,0,0,0,0,0,0.004889976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019559902,0,0,0.410757946,0
"713","SC7_2","SC","30-Aug-10",40420,1009,"u_con","c_rem","u_con.c_rem",0,0.11997242,0.032406343,0,0,0.004596644,0,0,0.013789933,0,0,0,0,0,0,0,0,0,0,0.004596644,0,0,0.004826477,0.091932889,0.055159733,0,0,0,0.01447943,0,0,0,0,0.0413698,0.004826477,0,0,0.004596644,0.009193289,0,0,0,0,0,0,0.271202023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004826477,0,0,0.321765111,0
"714","SC7_3","SC","30-Aug-10",40420,1009,"u_con","c_con","u_con.c_con",0.004604052,0.147559853,0.193830571,0,0,0,0,0,0.046270718,0,0,0,0.000230203,0,0,0,0,0,0,0,0,0,0.013812155,0.064686924,0.096685083,0,0,0,0.01427256,0,0,0,0,0.019106814,0.001151013,0,0,0,0,0,0,0.07941989,0,0,0,0.193830571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009208103,0,0,0.115101289,0
"715","SC7_4","SC","30-Aug-10",40420,1009,"u_con","c_rem","u_con.c_rem",0,0.270846138,0.045277607,0,0,0.020692481,0,0,0.029502151,0,0,0,0,0,0,0,0,0,0.008195042,0,0,0,0,0.025609506,0.004097521,0,0,0,0.009014546,0,0,0,0,0.016390084,0.000204876,0,0,0,0.004302397,0,0,0,0,0,0,0.254251178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311411596,0.000204876
"716","SC7_5","SC","30-Aug-10",40420,1009,"u_con","c_con","u_con.c_con",0.004815409,0.165558358,0.023159826,0,0,0,0,0,0.12864022,0,0,0.005044715,0,0,0,0,0,0,0,0.004586104,0,0,0.013758312,0.096537491,0.013758312,0,0,0,0.000687916,0,0,0,0,0.03301995,0.009860124,0,0,0,0.009172208,0,0,0,0,0,0,0.059848659,0.004586104,0,0,0,0,0,0,0,0,0,0,0.000229305,0,0,0,0,0,0,0.004586104,0,0,0.421921578,0
"717","SC8_37","SC","30-Aug-10",40420,1009,"u_rem","c_con","u_rem.c_con",0.009385265,0.032848428,0.023463163,0,0,0.004692633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004692633,0,0,0,0.028390427,0,0,0,0,0,0.32848428,0,0.014077898,0,0.004692633,0,0.004692633,0,0,0.004692633,0,0,0,0,0,0,0.154856875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234632,0,0,0.150164242,0
"718","SC8_38","SC","30-Aug-10",40420,1009,"u_rem","c_rem","u_rem.c_rem",0.016003201,0.048809762,0.180236047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040008,0,0.020004001,0,0.032206441,0,0,0,0,0.032406481,0.01240248,0,0,0,0.00820164,0.00480096,0.00020004,0,0.016003201,0.0120024,0,0,0.416083217,0,0,0,0.120024005,0,0,0,0.024404881,0,0,0,0,0,0,0,0.0040008,0,0,0,0,0,0,0,0,0,0.048209642,0
"719","SC8_39","SC","30-Aug-10",40420,1009,"u_rem","c_con","u_rem.c_con",0.017271157,0.276554404,0.069084629,0,0,0.017487047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004317789,0,0,0,0.026122625,0.000215889,0,0,0,0,0.116580311,0,0.008635579,0,0.000215889,0.000431779,0,0,0,0.000215889,0,0,0,0,0,0,0.034758204,0.004317789,0,0,0,0,0,0,0,0,0,0.043177893,0,0,0,0,0,0,0,0.017487047,0,0.064766839,0.211571675,0
"720","SC8_40","SC","30-Aug-10",40420,1009,"u_rem","c_rem","u_rem.c_rem",0.063658537,0.019756098,0.195365854,0,0,0.000243902,0,0,0,0,0,0,0,0,0,0,0,0.092682927,0.009756098,0.034390244,0,0,0,0.088292683,0,0,0,0,0,0.039268293,0.029756098,0,0,0.039268293,0.010731707,0,0,0.019512195,0.029268293,0,0,0.01,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0.000243902,0,0.004878049,0,0,0,0,0,0,0,0.039512195,0,0.000243902,0.248780488,0
"721","ON0_45","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0.000226244,0.085972851,0.190045249,0.009049774,0,0.004524887,0,0,0,0,0,0,0,0,0.022624434,0,0,0,0,0,0,0,0.022624434,0.059049774,0,0,0,0,0,0,0,0.009049774,0,0.027375566,0.000678733,0.058823529,0.000226244,0.004524887,0,0,0,0.016515837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488687783,0
"722","ON0_46","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0.004783545,0.052858168,0.215259507,0,0,0,0,0,0,0,0,0,0,0.071753169,0.229610141,0,0,0,0,0,0,0,0.010045444,0.048313801,0,0,0,0,0.009806266,0,0,0,0,0.048313801,0.010284621,0.015307343,0,0,0,0,0,0.030136331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253527864,0
"723","ON0_48","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.109045568,0.258444797,0.009068238,0,0.031965541,0,0,0,0,0,0,0,0.022670596,0.127408751,0,0,0,0,0.00952165,0,0,0.009068238,0.018589889,0,0,0,0,0.009068238,0,0,0.022670596,0,0.013602358,0.000226706,0.013829064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226706,0,0,0,0,0,0,0,0,0,0,0,0,0.344593063,0
"724","ON0_49","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0.005711022,0.086236436,0.411193604,0,0,0,0,0,0,0,0,0,0,0,0.063106796,0,0,0,0,0.000571102,0,0,0.057681325,0.114505997,0,0,0,0,0.022844089,0,0,0,0,0.028555111,0.007424329,0.011422045,0,0,0,0,0,0.053683609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137064535,0
"725","ON1_17","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0.008442381,0.0088645,0.329252849,0,0,0,0,0,0,0,0,0,0,0,0.063528915,0,0,0,0,0.00865344,0,0,0,0.008442381,0,0,0,0,0,0,0,0,0,0,0.00443225,0.00021106,0.098142676,0,0,0.00422119,0,0.000422119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055930772,0.409455466,0
"726","ON1_84","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.009036808,0.423187128,0,0,0,0,0,0,0,0,0,0,0.017632797,0.017632797,0,0,0.004408199,0,0.00022041,0,0,0.009036808,0.026449196,0,0,0,0,0,0,0,0,0,0.004408199,0,0,0.163323782,0,0,0,0,0.018734847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054661671,0.251267357,0
"727","ON1_85","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.000226603,0.199864038,0,0,0.022660322,0.013596193,0,0,0,0,0,0,0,0.018128257,0,0,0,0,0.013822796,0,0,0.004532064,0.013596193,0,0,0.03172445,0,0,0,0,0,0,0,0.000226603,0,0.168592794,0,0,0,0,0.004532064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046227056,0.462270564,0
"728","ON1_86","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.00546875,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260417,0.0890625,0,0,0,0.239583333,0,0,0,0,0,0.026302083,0.006770833,0,0.177083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038802083,0.072916667,0
"729","ON2_43","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.071729958,0.439928936,0,0,0,0,0,0,0,0,0,0,0,0.008882967,0,0,0,0,0.000222074,0,0,0,0.044858983,0,0,0,0,0,0,0,0.013546525,0,0.009549189,0.009993338,0.004441483,0.005551854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035976016,0.355318676,0
"730","ON2_44","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.068166479,0.409448819,0,0,0,0,0,0,0,0,0,0,0,0.035995501,0,0,0,0,0,0,0,0,0.031721035,0,0,0,0,0.000674916,0,0,0.004499438,0,0.009223847,0.000674916,0,0.113160855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029246344,0.297187852,0
"731","ON2_82","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.066286216,0.206540825,0,0,0,0,0,0,0,0,0,0,0,0.27238806,0,0,0,0,0.000219491,0,0,0,0.09262511,0,0,0,0,0.004389816,0,0,0,0,0.035338016,0.001316945,0.004389816,0.000438982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316066725,0
"732","ON2_83","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.10577798,0.382165605,0,0,0,0,0,0,0,0,0,0,0,0.009099181,0,0,0,0,0,0,0,0.00022748,0.027979982,0,0,0,0,0.009099181,0,0,0,0,0.023202912,0.000909918,0.055050045,0.037761601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030254777,0.318471338,0
"733","ON3_16","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.160203587,0.208676684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005089675,0,0,0,0,0.077799321,0.097673291,0,0,0,0,0.073194377,0,0,0,0,0.025206011,0.059864275,0.009694619,0,0,0.000727096,0,0,0.135967038,0,0,0,0,0,0,0,0,0,0,0,0,0.00484731,0,0,0,0,0,0,0,0,0,0,0,0.019389239,0.121182744,0
"734","ON3_77","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.189969956,0.221862722,0,0,0,0,0,0,0,0,0,0,0,0.03697712,0,0,0.00462214,0,0,0,0,0.055927895,0.121331176,0,0,0.01386642,0,0.047145829,0,0,0,0,0.01848856,0.048532471,0,0.009475387,0.01386642,0.00462214,0,0,0.148370696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004853247,0.060087821,0
"735","ON3_78","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0.004832085,0.237013771,0.222275912,0,0,0,0,0,0,0,0,0,0,0,0.1307079,0,0,0,0,0,0,0,0.04832085,0.039139889,0,0,0,0,0.068132399,0,0,0,0,0.010147379,0.045421599,0.00966417,0,0,0.014496255,0,0,0.11137956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058226625,0
"736","ON3_79","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.155915108,0.096658962,0,0,0.004202564,0,0,0,0,0,0,0,0,0.159697415,0,0,0,0,0.000210128,0,0.004202564,0.004202564,0.096658962,0.080058836,0,0.050430763,0,0.04265602,0,0,0,0,0.017230511,0.009035512,0.021433074,0,0,0.008615255,0,0,0.030048329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214330742,0
"737","ON4_71","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.090073096,0.207498232,0,0,0,0,0,0,0,0,0,0,0,0.070973827,0,0,0.009667531,0,0,0,0,0.019099269,0.118132516,0,0,0.028295213,0,0.019570856,0,0,0,0,0.07120962,0.00070738,0.0431502,0.000471587,0,0.004951662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143834,0.30181561,0
"738","ON4_72","ON","5-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.120515575,0.180451128,0,0,0,0,0,0,0,0,0,0,0,0.20622986,0,0,0,0,0,0,0,0.008592911,0.073254565,0.064446831,0,0,0,0.051987111,0,0,0,0,0.009237379,0.009452202,0.035016112,0,0.004296455,0.004296455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214823,0.232008593,0
"739","ON4_73","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.104524887,0.235294118,0,0,0.004524887,0,0,0,0,0,0,0,0,0.154751131,0,0,0,0,0.004751131,0,0,0.004751131,0.095475113,0.004751131,0,0.018099548,0,0.022850679,0,0,0.013574661,0,0.018778281,0.023529412,0.031900452,0,0.009049774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004524887,0,0,0,0,0,0,0,0,0.013574661,0.235294118,0
"740","ON4_74","ON","5-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.052402863,0.154141104,0,0,0.015337423,0,0,0,0,0,0,0,0,0.266104294,0,0,0,0,0.000511247,0,0,0.005112474,0.036298569,0,0,0.010224949,0,0.04192229,0,0,0,0,0.022494888,0.001533742,0.030674847,0,0.005112474,0.005112474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015593047,0.337423313,0
"741","ON5_25","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.073292489,0.077149989,0.018606762,0,0,0,0,0,0,0,0,0,0,0.022691173,0.004538235,0,0.004538235,0,0.018606762,0,0,0.014068527,0.027229408,0,0,0.031767642,0,0.041751759,0,0,0,0,0.036986612,0.000453823,0.014976174,0,0.009076469,0.018152939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004538235,0,0,0.009757204,0.571817563,0
"742","ON5_88","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.015403423,0.166259169,0,0,0.004889976,0,0,0,0,0,0,0,0,0.053789731,0,0,0,0,0.009779951,0,0,0,0.122493888,0,0,0.112469438,0,0.024938875,0,0,0,0,0.053789731,0.015403423,0.048899756,0.000244499,0.019559902,0.009779951,0,0,0.004889976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337408313,0
"743","ON5_89","ON","5-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.03030303,0.126060606,0,0,0.004848485,0,0,0,0,0,0,0,0,0.029090909,0,0,0,0,0.005575758,0,0,0,0.024484848,0,0,0.058181818,0,0.006060606,0,0,0,0,0.025454545,0.000242424,0.029575758,0,0.004848485,0.000484848,0,0,0.004848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019636364,0.63030303,0
"744","ON5_91","ON","5-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.015033948,0.155189137,0.000242483,0,0.053588749,0,0,0,0,0,0,0.000242483,0,0.189379243,0,0,0,0,0.058438409,0,0,0.004849661,0.053831232,0,0,0.014548982,0,0.02085354,0,0,0,0,0.020368574,0.000727449,0.019641125,0,0,0.005092144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004849661,0.004849661,0.378273521,0
"745","PG1_7","PG","4-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.168279022,0.107179226,0,0,0.015274949,0.061099796,0,0.005346232,0,0.00509165,0,0.061608961,0,0,0,0,0,0,0,0,0,0,0.031822811,0.137729124,0,0.020621181,0,0.00610998,0,0,0,0,0.015274949,0.001782077,0,0,0.010183299,0.015274949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509165,0,0.03691446,0.295315682,0
"746","PG1_8","PG","4-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.351964852,0.044422748,0,0,0.05906761,0.004881621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020502807,0.004881621,0,0.151330242,0,0.009763241,0,0,0,0,0.004881621,0,0,0,0.004881621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004881621,0,0,0,0,0,0,0,0,0,0.074444716,0.26409568,0
"747","PG1_96","PG","4-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0,0.393668624,0.127648711,0,0,0.010211897,0.122542762,0,0,0,0,0,0.015317845,0,0,0,0,0,0,0,0,0,0,0.051314782,0.051059484,0,0.010467194,0,0.01582844,0,0,0,0,0.005361246,0.00102119,0,0,0,0.000255297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011488384,0.183814143,0
"748","PG1_97","PG","4-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.044921875,0.049072266,0,0,0.010742188,0.004882813,0,0,0,0,0,0.048828125,0,0,0,0,0,0,0,0,0,0,0.039306641,0.004882813,0,0.390625,0,0.005615234,0,0,0,0,0,0.000244141,0,0,0,0.004882813,0,0,0.014648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010253906,0.37109375,0
"749","PG2_10","PG","4-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.076216485,0.218470705,0,0,0.004965243,0.168818272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01489573,0.134558093,0,0.04468719,0,0.000744786,0,0,0,0,0.000248262,0.002482622,0,0,0,0.010427011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010427011,0.31305859,0
"750","PG2_27","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0.000239521,0.096526946,0.273053892,0,0,0.000239521,0.105389222,0,0.038562874,0,0,0,0,0,0.033772455,0,0,0,0,0,0,0,0.000479042,0.044071856,0.06754491,0,0.014610778,0,0.000239521,0,0,0,0,0.014850299,0.017245509,0,0,0.004790419,0.014850299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005988,0.263473054,0
"751","PG2_98","PG","4-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.047182469,0.366726297,0,0,0,0.076028623,0,0.009168157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033094812,0.121198569,0,0.008944544,0,0.000670841,0,0,0.008944544,0,0.000223614,0.000670841,0,0,0,0.013640429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223614,0.313282648,0
"752","PG2_99","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.150732303,0.105777055,0,0,0,0.040683483,0,0.01647681,0,0,0,0,0,0,0,0,0,0.016273393,0,0,0,0,0.053091945,0.175142392,0,0.004068348,0,0.01261188,0,0,0,0,0.008340114,0.030105777,0,0,0,0.036818552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34987795,0
"753","PG3_0","PG","4-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0.009064129,0.462270564,0.217765692,0,0,0.036483118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027872196,0.067980965,0,0.090641287,0,0.013822796,0,0,0,0,0.000226603,0.000906413,0,0,0,0.009290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004532064,0.004532064,0.004758668,0.049852708,0
"754","PG3_11","PG","4-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0.004983012,0.227180068,0.588901472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004530011,0,0,0,0.028765572,0.018120045,0,0.022650057,0,0.004530011,0,0,0.009060023,0,0.009739524,0,0,0,0,0.018120045,0,0.004530011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058890147,0
"755","PG3_15","PG","4-Dec-10",40516,1012,"u_con","c_con","u_con.c_con",0,0.246478873,0.251509054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015090543,0,0,0,0.086267606,0.141348089,0,0.070422535,0,0.000754527,0,0,0,0,0.005030181,0,0.001509054,0,0,0.015342052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005030181,0,0,0,0,0,0,0,0,0.00528169,0.155935614,0
"756","PG3_95","PG","4-Dec-10",40516,1012,"u_con","c_rem","u_con.c_rem",0.027100271,0.096205962,0.162601626,0,0,0.004516712,0,0,0,0,0,0,0.000451671,0,0,0,0,0,0,0,0,0,0.004516712,0.051490515,0.203477868,0,0.17163505,0,0.014453478,0,0,0,0,0.009259259,0.001129178,0,0,0,0.004516712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013775971,0.234869015,0
"757","PG4_28","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0.004471272,0.295103957,0.36664431,0,0,0.009166108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008942544,0,0,0,0.019450034,0,0,0.044712721,0,0,0,0,0.031746032,0,0.004471272,0,0,0,0,0,0,0,0.152470378,0,0,0,0.000223564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062597809,0
"758","PG4_5","PG","4-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0.019965912,0.112247383,0.681762844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185049915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243487,0.00073046,0
"759","PG4_65","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0,0.228559358,0.329531052,0,0,0.004224757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021546261,0,0,0,0.043092522,0,0,0.012674271,0,0.029995775,0,0,0.004224757,0,0.004435995,0,0,0,0,0.021123785,0,0,0.207013097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008449514,0,0,0,0,0,0,0,0,0.004435995,0.08069286,0
"760","PG4_94","PG","4-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0,0.235793445,0.396132988,0,0,0,0.023579344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019099269,0,0,0,0,0,0,0,0.014147607,0,0.004715869,0,0,0,0,0,0,0,0.198066494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108464985,0
"761","PG5_2","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0.03486924,0.239103362,0.308841843,0,0,0,0,0,0,0,0,0,0,0,0,0.00498132,0,0,0,0,0,0,0,0.165379826,0,0,0.079701121,0,0.030884184,0,0,0,0,0,0.00124533,0,0.000249066,0,0.00498132,0,0.000249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129514321,0
"762","PG5_3","PG","4-Dec-10",40516,1012,"u_rem","c_con","u_rem.c_con",0.03446578,0.310438208,0.172328902,0.004923683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009847366,0,0,0,0.109305761,0,0,0.16272772,0,0.054406696,0,0,0,0,0,0.001230921,0,0.000492368,0,0.004923683,0,0,0.001723289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246184,0.132939439,0
"763","PG5_92","PG","4-Dec-10",40516,1012,"u_rem","c_rem","u_rem.c_rem",0.096140014,0.671301846,0.120354831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02900983,0,0,0,0,0,0,0,0.076959962,0,0,0.000719252,0,0,0,0,0,0,0.000239751,0,0,0,0.005034764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239751,0
